4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
1.2768365358775804E-15 8.636992487976406E-18 
4.021006409351921E-16 2.2378519564862955E-15 
