5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
5.354878182356116E-14 1.0878883741139648E-15 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
1.0781755395841351E-15 1.5029921458109348E-14 
8.043207498839932E-15 2.116381823406828E-15 
5.354878182356116E-14 1.0878883741139648E-15 
